iter	Passed	Remaining
847	4637	102717
848	4644	102750
849	4651	102782
850	4658	102808
851	4664	102817
852	4671	102844
853	4677	102838
854	4682	102839
855	4688	102836
856	4694	102830
857	4699	102825
858	4704	102813
859	4710	102812
860	4715	102808
861	4721	102796
862	4726	102791
863	4732	102789
864	4737	102782
865	4743	102775
866	4748	102770
867	4753	102756
868	4758	102745
869	4764	102746
870	4769	102734
871	4774	102716
872	4780	102716
873	4785	102704
874	4790	102686
875	4795	102674
876	4800	102661
877	4805	102649
878	4811	102636
879	4816	102630
880	4821	102614
881	4826	102598
882	4831	102581
883	4836	102563
884	4841	102551
885	4846	102531
886	4851	102511
887	4856	102497
888	4861	102480
889	4865	102463
890	4870	102444
891	4876	102434
892	4880	102414
893	4885	102396
894	4890	102382
895	4895	102367
896	4900	102350
897	4905	102331
898	4910	102316
899	4915	102307
900	4921	102313
901	4926	102302
902	4931	102284
903	4936	102271
904	4941	102257
905	4946	102238
906	4951	102218
907	4956	102205
908	4961	102186
909	4966	102168
910	4971	102150
911	4976	102136
912	4981	102121
913	4986	102105
914	4991	102092
915	4996	102084
916	5001	102067
917	5006	102057
918	5011	102041
919	5016	102027
920	5021	102013
921	5026	101999
922	5031	101980
923	5036	101963
924	5041	101947
925	5046	101931
926	5051	101916
927	5056	101902
928	5061	101884
929	5065	101867
930	5070	101848
931	5075	101834
932	5080	101818
933	5085	101803
934	5090	101789
935	5095	101772
936	5100	101754
937	5105	101739
938	5109	101720
939	5114	101700
940	5119	101687
941	5124	101674
942	5129	101660
943	5134	101642
944	5139	101627
945	5144	101616
946	5149	101602
947	5154	101587
948	5159	101571
949	5164	101557
950	5169	101549
951	5174	101533
952	5202	101960
953	5208	101963
954	5214	101972
955	5220	101975
956	5225	101963
957	5231	101967
958	5236	101953
959	5241	101934
960	5245	101916
961	5251	101904
962	5256	101889
963	5261	101877
964	5266	101865
965	5271	101853
966	5276	101835
967	5281	101817
968	5285	101800
969	5290	101784
970	5295	101764
971	5300	101748
972	5305	101742
973	5310	101731
974	5316	101719
975	5321	101707
976	5326	101691
977	5330	101673
978	5335	101657
979	5340	101642
980	5345	101624
981	5350	101610
982	5355	101598
983	5360	101587
984	5365	101575
985	5371	101570
986	5376	101553
987	5380	101534
988	5387	101552
989	5392	101537
990	5397	101523
991	5402	101512
992	5407	101499
993	5413	101492
994	5418	101480
995	5423	101468
996	5428	101453
997	5433	101451
998	5441	101485
999	5446	101475
1000	5451	101461
1001	5456	101449
1002	5461	101437
1003	5467	101434
1004	5472	101423
1005	5477	101405
1006	5482	101389
1007	5486	101373
1008	5492	101360
1009	5497	101347
1010	5502	101337
1011	5507	101323
1012	5512	101316
1013	5517	101307
1014	5523	101297
