iter	Passed	Remaining
890	453311	3108056
891	453808	3107465
892	454359	3107249
893	454995	3107607
894	455486	3106975
895	456075	3107013
896	456583	3106495
897	457147	3106362
898	457703	3106174
899	458282	3106139
900	458915	3106463
901	459411	3105867
902	459982	3105776
903	460553	3105677
904	461113	3105507
905	461685	3105419
906	462259	3105345
907	462893	3105671
908	463459	3105535
909	464070	3105703
910	464663	3105748
911	465253	3105770
912	465837	3105756
913	466468	3106048
914	467100	3106345
915	467675	3106266
916	468188	3105772
917	468743	3105552
918	469365	3105777
919	469892	3105376
920	470431	3105049
921	471000	3104924
922	471565	3104773
923	472138	3104668
924	472698	3104480
925	473269	3104363
926	473848	3104296
927	474420	3104181
928	475096	3104749
929	475694	3104803
930	476219	3104381
931	476776	3104162
932	477392	3104330
933	477915	3103889
934	478456	3103572
935	479029	3103459
936	479629	3103518
937	480193	3103342
938	480763	3103204
939	481349	3103170
940	481896	3102879
941	482487	3102873
942	483092	3102959
943	483739	3103309
944	484263	3102874
945	484810	3102584
946	485381	3102443
947	485956	3102327
948	486542	3102282
949	487130	3102253
950	487766	3102520
951	488332	3102348
952	488853	3101885
953	489394	3101549
954	489943	3101262
955	490495	3100999
956	491130	3101255
957	491656	3100825
958	492222	3100639
959	492860	3100916
960	493385	3100475
961	493949	3100276
962	494510	3100059
963	495143	3100296
964	495640	3099677
965	496215	3099550
966	496789	3099413
967	497343	3099148
968	497926	3099064
969	498482	3098811
970	499048	3098620
971	499661	3098722
972	500249	3098668
973	500749	3098067
974	501299	3097773
975	501859	3097542
976	502445	3097474
977	503011	3097273
978	503655	3097561
979	504210	3097290
980	504742	3096885
981	505296	3096614
982	505825	3096184
983	506381	3095925
984	506950	3095745
985	507508	3095492
986	508177	3095918
987	508775	3095907
988	509318	3095565
989	509882	3095349
990	510524	3095604
991	511026	3095007
992	511543	3094505
993	512116	3094337
994	512667	3094038
995	513235	3093841
996	513793	3093582
997	514345	3093285
998	514902	3093023
999	515517	3093103
1000	516107	3093033
1001	516597	3092366
1002	517152	3092089
1003	517690	3091705
1004	518251	3091460
1005	518866	3091538
1006	519382	3091024
1007	519946	3090792
1008	520572	3090928
1009	521092	3090441
1010	521651	3090177
1011	522217	3089957
1012	522797	3089822
1013	523371	3089646
1014	524016	3089892
1015	524543	3089439
1016	525145	3089422
1017	525660	3088903
1018	526195	3088491
1019	526775	3088347
1020	527337	3088098
1021	527923	3087990
1022	528575	3088263
1023	529084	3087701
1024	529622	3087312
1025	530180	3087034
1026	530776	3086981
1027	531335	3086709
1028	531992	3087002
1029	532541	3086671
1030	533118	3086501
1031	533691	3086311
1032	534343	3086569
1033	534851	3086002
1034	535396	3085640
1035	535970	3085452
1036	536591	3085532
1037	537125	3085109
1038	537690	3084864
1039	538361	3085225
1040	538927	3084985
1041	539515	3084869
1042	540069	3084560
1043	540687	3084612
1044	541207	3084104
1045	541749	3083727
1046	542302	3083405
1047	542850	3083056
1048	543418	3082822
1049	544062	3083018
1050	544642	3082852
1051	545255	3082873
1052	545803	3082522
1053	546365	3082247
1054	546986	3082305
1055	547504	3081788
1056	548028	3081298
1057	548610	3081135
1058	549192	3080972
1059	549748	3080665
1060	550326	3080477
1061	550977	3080702
1062	551537	3080410
1063	552120	3080249
1064	552642	3079750
1065	553264	3079803
1066	553814	3079455
1067	554400	3079310
1068	554946	3078938
1069	555510	3078670
1070	556153	3078837
1071	556687	3078396
1072	557261	3078182
1073	557845	3078019
1074	558485	3078163
1075	559002	3077628
1076	559551	3077275
1077	560123	3077044
1078	560727	3076983
1079	561371	3077149
1080	561879	3076565
1081	562416	3076138
1082	563047	3076224
1083	563593	3075845
1084	564191	3075754
1085	564795	3075689
1086	565380	3075525
1087	566012	3075612
1088	566577	3075333
1089	567134	3075012
1090	567666	3074554
1091	568236	3074304
1092	568790	3073969
1093	569356	3073692
1094	569954	3073590
1095	570598	3073734
1096	571189	3073592
1097	571684	3072936
1098	572222	3072505
1099	572748	3072015
1100	573400	3072195
1101	573958	3071874
1102	574546	3071715
1103	575107	3071405
1104	575660	3071057
1105	576227	3070781
1106	576853	3070820
1107	577440	3070651
1108	578075	3070734
1109	578647	3070480
1110	579213	3070198
1111	579827	3070167
1112	580331	3069554
1113	580875	3069152
1114	581450	3068908
1115	582018	3068635
1116	582600	3068432
1117	583280	3068745
1118	583801	3068218
1119	584387	3068036
1120	584915	3067543
1121	585469	3067192
1122	586064	3067052
1123	586683	3067038
1124	587241	3066706
1125	587804	3066398
1126	588392	3066221
1127	588973	3066003
1128	589543	3065728
1129	590195	3065884
1130	590780	3065686
1131	591372	3065522
1132	591901	3065038
1133	592455	3064679
1134	593032	3064434
1135	593630	3064302
1136	594217	3064111
1137	594858	3064199
1138	595434	3063951
1139	596006	3063679
1140	596576	3063399
1141	597163	3063207
1142	597802	3063278
1143	598299	3062625
1144	598931	3062659
1145	599519	3062466
1146	600112	3062299
1147	600713	3062172
1148	601363	3062298
1149	601899	3061834
1150	602506	3061737
1151	603095	3061545
1152	603587	3060862
1153	604127	3060422
1154	604662	3059956
1155	605294	3059983
1156	605872	3059733
1157	606456	3059515
1158	607088	3059538
1159	607662	3059264
1160	608235	3058989
1161	608755	3058444
1162	609313	3058093
1163	609865	3057712
1164	610475	3057617
1165	611040	3057297
1166	611643	3057169
1167	612308	3057346
1168	612813	3056730
1169	613422	3056626
1170	614052	3056629
1171	614579	3056118
1172	615134	3055747
1173	615765	3055751
1174	616258	3055070
1175	616797	3054617
1176	617361	3054288
1177	617936	3054010
1178	618586	3054106
1179	619124	3053645
1180	619661	3053186
1181	620210	3052777
1182	620835	3052747
1183	621375	3052298
1184	621919	3051865
1185	622482	3051526
1186	623082	3051374
1187	623646	3051037
1188	624285	3051071
1189	624854	3050758
1190	625446	3050560
1191	626132	3050818
1192	626795	3050963
1193	627375	3050706
1194	627954	3050439
1195	628548	3050249
1196	629189	3050281
1197	629752	3049935
1198	630382	3049914
1199	631015	3049906
1200	631546	3049408
1201	632081	3048927
1202	632650	3048606
1203	633213	3048262
1204	633808	3048068
1205	634408	3047896
1206	635068	3048011
1207	635673	3047864
1208	636200	3047342
1209	636732	3046842
1210	637364	3046821
1211	637912	3046398
1212	638459	3045971
1213	639015	3045588
1214	639571	3045200
1215	640185	3045092
1216	640758	3044787
1217	641331	3044483
1218	641921	3044256
1219	642592	3044415
1220	643149	3044031
1221	643751	3043858
1222	644453	3044159
1223	645075	3044081
1224	645591	3043503
1225	646140	3043080
1226	646733	3042864
1227	647259	3042332
1228	647820	3041962
1229	648383	3041606
1230	648963	3041324
1231	649532	3040994
1232	650126	3040780
1233	650714	3040532
1234	651316	3040357
1235	651976	3040448
1236	652493	3039872
1237	653092	3039676
1238	653670	3039385
1239	654338	3039509
1240	654976	3039492
1241	655629	3039543
1242	656143	3038950
1243	656698	3038551
1244	657285	3038293
1245	657868	3038021
1246	658511	3038024
1247	659029	3037450
1248	659623	3037227
1249	660154	3036710
1250	660685	3036196
1251	661263	3035894
1252	661851	3035642
1253	662425	3035323
1254	663061	3035288
1255	663652	3035048
1256	664146	3034362
1257	664692	3033913
1258	665251	3033524
1259	665957	3033804
1260	666499	3033340
1261	667072	3033011
1262	667645	3032683
1263	668212	3032332
1264	668816	3032144
1265	669384	3031795
1266	669971	3031527
1267	670651	3031683
1268	671261	3031521
1269	671785	3030967
1270	672349	3030597
1271	672943	3030360
1272	673511	3030005
1273	674170	3030060
1274	674775	3029873
1275	675293	3029293
